,Country,Latitude,Longitude,Confirmed,Deaths
2020-02-12,Burma,21.9162,95.956,0,0
2020-02-13,Burma,21.9162,95.956,0,0
2020-02-14,Burma,21.9162,95.956,0,0
2020-02-15,Burma,21.9162,95.956,0,0
2020-02-16,Burma,21.9162,95.956,0,0
2020-02-17,Burma,21.9162,95.956,0,0
2020-02-18,Burma,21.9162,95.956,0,0
2020-02-19,Burma,21.9162,95.956,0,0
2020-02-20,Burma,21.9162,95.956,0,0
2020-02-21,Burma,21.9162,95.956,0,0
2020-02-22,Burma,21.9162,95.956,0,0
2020-02-23,Burma,21.9162,95.956,0,0
2020-02-24,Burma,21.9162,95.956,0,0
2020-02-25,Burma,21.9162,95.956,0,0
2020-02-26,Burma,21.9162,95.956,0,0
2020-02-27,Burma,21.9162,95.956,0,0
2020-02-28,Burma,21.9162,95.956,0,0
2020-02-29,Burma,21.9162,95.956,0,0
2020-03-01,Burma,21.9162,95.956,0,0
2020-03-02,Burma,21.9162,95.956,0,0
2020-03-03,Burma,21.9162,95.956,0,0
2020-03-04,Burma,21.9162,95.956,0,0
2020-03-05,Burma,21.9162,95.956,0,0
2020-03-06,Burma,21.9162,95.956,0,0
2020-03-07,Burma,21.9162,95.956,0,0
2020-03-08,Burma,21.9162,95.956,0,0
2020-03-09,Burma,21.9162,95.956,0,0
2020-03-10,Burma,21.9162,95.956,0,0
2020-03-11,Burma,21.9162,95.956,0,0
2020-03-12,Burma,21.9162,95.956,0,0
2020-03-13,Burma,21.9162,95.956,0,0
2020-03-14,Burma,21.9162,95.956,0,0
2020-03-15,Burma,21.9162,95.956,0,0
2020-03-16,Burma,21.9162,95.956,0,0
2020-03-17,Burma,21.9162,95.956,0,0
2020-03-18,Burma,21.9162,95.956,0,0
2020-03-19,Burma,21.9162,95.956,0,0
2020-03-20,Burma,21.9162,95.956,0,0
2020-03-21,Burma,21.9162,95.956,0,0
2020-03-22,Burma,21.9162,95.956,0,0
2020-03-23,Burma,21.9162,95.956,0,0
2020-03-24,Burma,21.9162,95.956,0,0
2020-03-25,Burma,21.9162,95.956,0,0
2020-03-26,Burma,21.9162,95.956,0,0
2020-03-27,Burma,21.9162,95.956,8,0
2020-03-28,Burma,21.9162,95.956,8,0
2020-03-29,Burma,21.9162,95.956,10,0
2020-03-30,Burma,21.9162,95.956,14,0
2020-03-31,Burma,21.9162,95.956,15,1
2020-04-01,Burma,21.9162,95.956,15,1
2020-04-02,Burma,21.9162,95.956,20,1
2020-04-03,Burma,21.9162,95.956,20,1
2020-04-04,Burma,21.9162,95.956,21,1
2020-04-05,Burma,21.9162,95.956,21,1
2020-04-06,Burma,21.9162,95.956,22,1
2020-04-07,Burma,21.9162,95.956,22,1
2020-01-22,MS Zaandam,0.0,0.0,0,0
2020-01-23,MS Zaandam,0.0,0.0,0,0
2020-01-24,MS Zaandam,0.0,0.0,0,0
2020-01-25,MS Zaandam,0.0,0.0,0,0
2020-01-26,MS Zaandam,0.0,0.0,0,0
2020-01-27,MS Zaandam,0.0,0.0,0,0
2020-01-28,MS Zaandam,0.0,0.0,0,0
2020-01-29,MS Zaandam,0.0,0.0,0,0
2020-01-30,MS Zaandam,0.0,0.0,0,0
2020-01-31,MS Zaandam,0.0,0.0,0,0
2020-02-01,MS Zaandam,0.0,0.0,0,0
2020-02-02,MS Zaandam,0.0,0.0,0,0
2020-02-03,MS Zaandam,0.0,0.0,0,0
2020-02-04,MS Zaandam,0.0,0.0,0,0
2020-02-05,MS Zaandam,0.0,0.0,0,0
2020-02-06,MS Zaandam,0.0,0.0,0,0
2020-02-07,MS Zaandam,0.0,0.0,0,0
2020-02-08,MS Zaandam,0.0,0.0,0,0
2020-02-09,MS Zaandam,0.0,0.0,0,0
2020-02-10,MS Zaandam,0.0,0.0,0,0
2020-02-11,MS Zaandam,0.0,0.0,0,0
2020-02-12,MS Zaandam,0.0,0.0,0,0
2020-02-13,MS Zaandam,0.0,0.0,0,0
2020-02-14,MS Zaandam,0.0,0.0,0,0
2020-02-15,MS Zaandam,0.0,0.0,0,0
2020-02-16,MS Zaandam,0.0,0.0,0,0
2020-02-17,MS Zaandam,0.0,0.0,0,0
2020-02-18,MS Zaandam,0.0,0.0,0,0
2020-02-19,MS Zaandam,0.0,0.0,0,0
2020-02-20,MS Zaandam,0.0,0.0,0,0
2020-02-21,MS Zaandam,0.0,0.0,0,0
2020-02-22,MS Zaandam,0.0,0.0,0,0
2020-02-23,MS Zaandam,0.0,0.0,0,0
2020-02-24,MS Zaandam,0.0,0.0,0,0
2020-02-25,MS Zaandam,0.0,0.0,0,0
2020-02-26,MS Zaandam,0.0,0.0,0,0
2020-02-27,MS Zaandam,0.0,0.0,0,0
2020-02-28,MS Zaandam,0.0,0.0,0,0
2020-02-29,MS Zaandam,0.0,0.0,0,0
2020-03-01,MS Zaandam,0.0,0.0,0,0
2020-03-02,MS Zaandam,0.0,0.0,0,0
2020-03-03,MS Zaandam,0.0,0.0,0,0
2020-03-04,MS Zaandam,0.0,0.0,0,0
2020-03-05,MS Zaandam,0.0,0.0,0,0
2020-03-06,MS Zaandam,0.0,0.0,0,0
2020-03-07,MS Zaandam,0.0,0.0,0,0
2020-03-08,MS Zaandam,0.0,0.0,0,0
2020-03-09,MS Zaandam,0.0,0.0,0,0
2020-03-10,MS Zaandam,0.0,0.0,0,0
2020-03-11,MS Zaandam,0.0,0.0,0,0
2020-03-12,MS Zaandam,0.0,0.0,0,0
2020-03-13,MS Zaandam,0.0,0.0,0,0
2020-03-14,MS Zaandam,0.0,0.0,0,0
2020-03-15,MS Zaandam,0.0,0.0,0,0
2020-03-16,MS Zaandam,0.0,0.0,0,0
2020-03-17,MS Zaandam,0.0,0.0,0,0
2020-03-18,MS Zaandam,0.0,0.0,0,0
2020-03-19,MS Zaandam,0.0,0.0,0,0
2020-03-20,MS Zaandam,0.0,0.0,0,0
2020-03-21,MS Zaandam,0.0,0.0,0,0
2020-03-22,MS Zaandam,0.0,0.0,0,0
2020-03-23,MS Zaandam,0.0,0.0,0,0
2020-03-24,MS Zaandam,0.0,0.0,0,0
2020-03-25,MS Zaandam,0.0,0.0,0,0
2020-03-26,MS Zaandam,0.0,0.0,0,0
2020-03-27,MS Zaandam,0.0,0.0,0,0
2020-03-28,MS Zaandam,0.0,0.0,2,0
2020-03-29,MS Zaandam,0.0,0.0,2,0
2020-03-30,MS Zaandam,0.0,0.0,2,0
2020-03-31,MS Zaandam,0.0,0.0,2,0
2020-04-01,MS Zaandam,0.0,0.0,9,2
2020-04-02,MS Zaandam,0.0,0.0,9,2
2020-04-03,MS Zaandam,0.0,0.0,9,2
2020-04-04,MS Zaandam,0.0,0.0,9,2
2020-04-05,MS Zaandam,0.0,0.0,9,2
2020-04-06,MS Zaandam,0.0,0.0,9,2
2020-04-07,MS Zaandam,0.0,0.0,9,2
2020-01-22,Botswana,-22.3285,24.6849,0,0
2020-01-23,Botswana,-22.3285,24.6849,0,0
2020-01-24,Botswana,-22.3285,24.6849,0,0
2020-01-25,Botswana,-22.3285,24.6849,0,0
2020-01-26,Botswana,-22.3285,24.6849,0,0
2020-01-27,Botswana,-22.3285,24.6849,0,0
2020-01-28,Botswana,-22.3285,24.6849,0,0
2020-01-29,Botswana,-22.3285,24.6849,0,0
2020-01-30,Botswana,-22.3285,24.6849,0,0
2020-01-31,Botswana,-22.3285,24.6849,0,0
2020-02-01,Botswana,-22.3285,24.6849,0,0
2020-02-02,Botswana,-22.3285,24.6849,0,0
2020-02-03,Botswana,-22.3285,24.6849,0,0
2020-02-04,Botswana,-22.3285,24.6849,0,0
2020-02-05,Botswana,-22.3285,24.6849,0,0
2020-02-06,Botswana,-22.3285,24.6849,0,0
2020-02-07,Botswana,-22.3285,24.6849,0,0
2020-02-08,Botswana,-22.3285,24.6849,0,0
2020-02-09,Botswana,-22.3285,24.6849,0,0
2020-02-10,Botswana,-22.3285,24.6849,0,0
2020-02-11,Botswana,-22.3285,24.6849,0,0
2020-02-12,Botswana,-22.3285,24.6849,0,0
2020-02-13,Botswana,-22.3285,24.6849,0,0
2020-02-14,Botswana,-22.3285,24.6849,0,0
2020-02-15,Botswana,-22.3285,24.6849,0,0
2020-02-16,Botswana,-22.3285,24.6849,0,0
2020-02-17,Botswana,-22.3285,24.6849,0,0
2020-02-18,Botswana,-22.3285,24.6849,0,0
2020-02-19,Botswana,-22.3285,24.6849,0,0
2020-02-20,Botswana,-22.3285,24.6849,0,0
2020-02-21,Botswana,-22.3285,24.6849,0,0
2020-02-22,Botswana,-22.3285,24.6849,0,0
2020-02-23,Botswana,-22.3285,24.6849,0,0
2020-02-24,Botswana,-22.3285,24.6849,0,0
2020-02-25,Botswana,-22.3285,24.6849,0,0
2020-02-26,Botswana,-22.3285,24.6849,0,0
2020-02-27,Botswana,-22.3285,24.6849,0,0
2020-02-28,Botswana,-22.3285,24.6849,0,0
2020-02-29,Botswana,-22.3285,24.6849,0,0
2020-03-01,Botswana,-22.3285,24.6849,0,0
2020-03-02,Botswana,-22.3285,24.6849,0,0
2020-03-03,Botswana,-22.3285,24.6849,0,0
2020-03-04,Botswana,-22.3285,24.6849,0,0
2020-03-05,Botswana,-22.3285,24.6849,0,0
2020-03-06,Botswana,-22.3285,24.6849,0,0
2020-03-07,Botswana,-22.3285,24.6849,0,0
2020-03-08,Botswana,-22.3285,24.6849,0,0
2020-03-09,Botswana,-22.3285,24.6849,0,0
2020-03-10,Botswana,-22.3285,24.6849,0,0
2020-03-11,Botswana,-22.3285,24.6849,0,0
2020-03-12,Botswana,-22.3285,24.6849,0,0
2020-03-13,Botswana,-22.3285,24.6849,0,0
2020-03-14,Botswana,-22.3285,24.6849,0,0
2020-03-15,Botswana,-22.3285,24.6849,0,0
2020-03-16,Botswana,-22.3285,24.6849,0,0
2020-03-17,Botswana,-22.3285,24.6849,0,0
2020-03-18,Botswana,-22.3285,24.6849,0,0
2020-03-19,Botswana,-22.3285,24.6849,0,0
2020-03-20,Botswana,-22.3285,24.6849,0,0
2020-03-21,Botswana,-22.3285,24.6849,0,0
2020-03-22,Botswana,-22.3285,24.6849,0,0
2020-03-23,Botswana,-22.3285,24.6849,0,0
2020-03-24,Botswana,-22.3285,24.6849,0,0
2020-03-25,Botswana,-22.3285,24.6849,0,0
2020-03-26,Botswana,-22.3285,24.6849,0,0
2020-03-27,Botswana,-22.3285,24.6849,0,0
2020-03-28,Botswana,-22.3285,24.6849,0,0
2020-03-29,Botswana,-22.3285,24.6849,0,0
2020-03-30,Botswana,-22.3285,24.6849,3,0
2020-03-31,Botswana,-22.3285,24.6849,4,1
2020-04-01,Botswana,-22.3285,24.6849,4,1
2020-04-02,Botswana,-22.3285,24.6849,4,1
2020-04-03,Botswana,-22.3285,24.6849,4,1
2020-04-04,Botswana,-22.3285,24.6849,4,1
2020-04-05,Botswana,-22.3285,24.6849,6,1
2020-04-06,Botswana,-22.3285,24.6849,6,1
2020-04-07,Botswana,-22.3285,24.6849,6,1
2020-01-22,Burundi,-3.3731,29.9189,0,0
2020-01-23,Burundi,-3.3731,29.9189,0,0
2020-01-24,Burundi,-3.3731,29.9189,0,0
2020-01-25,Burundi,-3.3731,29.9189,0,0
2020-01-26,Burundi,-3.3731,29.9189,0,0
2020-01-27,Burundi,-3.3731,29.9189,0,0
2020-01-28,Burundi,-3.3731,29.9189,0,0
2020-01-29,Burundi,-3.3731,29.9189,0,0
2020-01-30,Burundi,-3.3731,29.9189,0,0
2020-01-31,Burundi,-3.3731,29.9189,0,0
2020-02-01,Burundi,-3.3731,29.9189,0,0
2020-02-02,Burundi,-3.3731,29.9189,0,0
2020-02-03,Burundi,-3.3731,29.9189,0,0
2020-02-04,Burundi,-3.3731,29.9189,0,0
2020-02-05,Burundi,-3.3731,29.9189,0,0
2020-02-06,Burundi,-3.3731,29.9189,0,0
2020-02-07,Burundi,-3.3731,29.9189,0,0
2020-02-08,Burundi,-3.3731,29.9189,0,0
2020-02-09,Burundi,-3.3731,29.9189,0,0
2020-02-10,Burundi,-3.3731,29.9189,0,0
2020-02-11,Burundi,-3.3731,29.9189,0,0
2020-02-12,Burundi,-3.3731,29.9189,0,0
2020-02-13,Burundi,-3.3731,29.9189,0,0
2020-02-14,Burundi,-3.3731,29.9189,0,0
2020-02-15,Burundi,-3.3731,29.9189,0,0
2020-02-16,Burundi,-3.3731,29.9189,0,0
2020-02-17,Burundi,-3.3731,29.9189,0,0
2020-02-18,Burundi,-3.3731,29.9189,0,0
2020-02-19,Burundi,-3.3731,29.9189,0,0
2020-02-20,Burundi,-3.3731,29.9189,0,0
2020-02-21,Burundi,-3.3731,29.9189,0,0
2020-02-22,Burundi,-3.3731,29.9189,0,0
2020-02-23,Burundi,-3.3731,29.9189,0,0
2020-02-24,Burundi,-3.3731,29.9189,0,0
2020-02-25,Burundi,-3.3731,29.9189,0,0
2020-02-26,Burundi,-3.3731,29.9189,0,0
2020-02-27,Burundi,-3.3731,29.9189,0,0
2020-02-28,Burundi,-3.3731,29.9189,0,0
2020-02-29,Burundi,-3.3731,29.9189,0,0
2020-03-01,Burundi,-3.3731,29.9189,0,0
2020-03-02,Burundi,-3.3731,29.9189,0,0
2020-03-03,Burundi,-3.3731,29.9189,0,0
2020-03-04,Burundi,-3.3731,29.9189,0,0
2020-03-05,Burundi,-3.3731,29.9189,0,0
2020-03-06,Burundi,-3.3731,29.9189,0,0
2020-03-07,Burundi,-3.3731,29.9189,0,0
2020-03-08,Burundi,-3.3731,29.9189,0,0
2020-03-09,Burundi,-3.3731,29.9189,0,0
2020-03-10,Burundi,-3.3731,29.9189,0,0
2020-03-11,Burundi,-3.3731,29.9189,0,0
2020-03-12,Burundi,-3.3731,29.9189,0,0
2020-03-13,Burundi,-3.3731,29.9189,0,0
2020-03-14,Burundi,-3.3731,29.9189,0,0
2020-03-15,Burundi,-3.3731,29.9189,0,0
2020-03-16,Burundi,-3.3731,29.9189,0,0
2020-03-17,Burundi,-3.3731,29.9189,0,0
2020-03-18,Burundi,-3.3731,29.9189,0,0
2020-03-19,Burundi,-3.3731,29.9189,0,0
2020-03-20,Burundi,-3.3731,29.9189,0,0
2020-03-21,Burundi,-3.3731,29.9189,0,0
2020-03-22,Burundi,-3.3731,29.9189,0,0
2020-03-23,Burundi,-3.3731,29.9189,0,0
2020-03-24,Burundi,-3.3731,29.9189,0,0
2020-03-25,Burundi,-3.3731,29.9189,0,0
2020-03-26,Burundi,-3.3731,29.9189,0,0
2020-03-27,Burundi,-3.3731,29.9189,0,0
2020-03-28,Burundi,-3.3731,29.9189,0,0
2020-03-29,Burundi,-3.3731,29.9189,0,0
2020-03-30,Burundi,-3.3731,29.9189,0,0
2020-03-31,Burundi,-3.3731,29.9189,2,0
2020-04-01,Burundi,-3.3731,29.9189,2,0
2020-04-02,Burundi,-3.3731,29.9189,3,0
2020-04-03,Burundi,-3.3731,29.9189,3,0
2020-04-04,Burundi,-3.3731,29.9189,3,0
2020-04-05,Burundi,-3.3731,29.9189,3,0
2020-04-06,Burundi,-3.3731,29.9189,3,0
2020-04-07,Burundi,-3.3731,29.9189,3,0
2020-01-22,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-23,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-24,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-25,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-26,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-27,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-28,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-29,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-30,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-01-31,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-01,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-02,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-03,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-04,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-05,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-06,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-07,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-08,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-09,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-10,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-11,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-12,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-13,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-14,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-15,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-16,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-17,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-18,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-19,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-20,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-21,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-22,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-23,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-24,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-25,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-26,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-27,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-28,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-02-29,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-01,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-02,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-03,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-04,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-05,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-06,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-07,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-08,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-09,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-10,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-11,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-12,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-13,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-14,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-15,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-16,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-17,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-18,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-19,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-20,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-21,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-22,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-23,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-24,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-25,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-26,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-27,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-28,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-29,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-30,Sierra Leone,8.460555000000001,-11.779889,0,0
2020-03-31,Sierra Leone,8.460555000000001,-11.779889,1,0
2020-04-01,Sierra Leone,8.460555000000001,-11.779889,2,0
2020-04-02,Sierra Leone,8.460555000000001,-11.779889,2,0
2020-04-03,Sierra Leone,8.460555000000001,-11.779889,2,0
2020-04-04,Sierra Leone,8.460555000000001,-11.779889,4,0
2020-04-05,Sierra Leone,8.460555000000001,-11.779889,6,0
2020-04-06,Sierra Leone,8.460555000000001,-11.779889,6,0
2020-04-07,Sierra Leone,8.460555000000001,-11.779889,6,0
2020-01-22,Malawi,-13.254307999999998,34.301525,0,0
2020-01-23,Malawi,-13.254307999999998,34.301525,0,0
2020-01-24,Malawi,-13.254307999999998,34.301525,0,0
2020-01-25,Malawi,-13.254307999999998,34.301525,0,0
2020-01-26,Malawi,-13.254307999999998,34.301525,0,0
2020-01-27,Malawi,-13.254307999999998,34.301525,0,0
2020-01-28,Malawi,-13.254307999999998,34.301525,0,0
2020-01-29,Malawi,-13.254307999999998,34.301525,0,0
2020-01-30,Malawi,-13.254307999999998,34.301525,0,0
2020-01-31,Malawi,-13.254307999999998,34.301525,0,0
2020-02-01,Malawi,-13.254307999999998,34.301525,0,0
2020-02-02,Malawi,-13.254307999999998,34.301525,0,0
2020-02-03,Malawi,-13.254307999999998,34.301525,0,0
2020-02-04,Malawi,-13.254307999999998,34.301525,0,0
2020-02-05,Malawi,-13.254307999999998,34.301525,0,0
2020-02-06,Malawi,-13.254307999999998,34.301525,0,0
2020-02-07,Malawi,-13.254307999999998,34.301525,0,0
2020-02-08,Malawi,-13.254307999999998,34.301525,0,0
2020-02-09,Malawi,-13.254307999999998,34.301525,0,0
2020-02-10,Malawi,-13.254307999999998,34.301525,0,0
2020-02-11,Malawi,-13.254307999999998,34.301525,0,0
2020-02-12,Malawi,-13.254307999999998,34.301525,0,0
2020-02-13,Malawi,-13.254307999999998,34.301525,0,0
2020-02-14,Malawi,-13.254307999999998,34.301525,0,0
2020-02-15,Malawi,-13.254307999999998,34.301525,0,0
2020-02-16,Malawi,-13.254307999999998,34.301525,0,0
2020-02-17,Malawi,-13.254307999999998,34.301525,0,0
2020-02-18,Malawi,-13.254307999999998,34.301525,0,0
2020-02-19,Malawi,-13.254307999999998,34.301525,0,0
2020-02-20,Malawi,-13.254307999999998,34.301525,0,0
2020-02-21,Malawi,-13.254307999999998,34.301525,0,0
2020-02-22,Malawi,-13.254307999999998,34.301525,0,0
2020-02-23,Malawi,-13.254307999999998,34.301525,0,0
2020-02-24,Malawi,-13.254307999999998,34.301525,0,0
2020-02-25,Malawi,-13.254307999999998,34.301525,0,0
2020-02-26,Malawi,-13.254307999999998,34.301525,0,0
2020-02-27,Malawi,-13.254307999999998,34.301525,0,0
2020-02-28,Malawi,-13.254307999999998,34.301525,0,0
2020-02-29,Malawi,-13.254307999999998,34.301525,0,0
2020-03-01,Malawi,-13.254307999999998,34.301525,0,0
2020-03-02,Malawi,-13.254307999999998,34.301525,0,0
2020-03-03,Malawi,-13.254307999999998,34.301525,0,0
2020-03-04,Malawi,-13.254307999999998,34.301525,0,0
2020-03-05,Malawi,-13.254307999999998,34.301525,0,0
2020-03-06,Malawi,-13.254307999999998,34.301525,0,0
2020-03-07,Malawi,-13.254307999999998,34.301525,0,0
2020-03-08,Malawi,-13.254307999999998,34.301525,0,0
2020-03-09,Malawi,-13.254307999999998,34.301525,0,0
2020-03-10,Malawi,-13.254307999999998,34.301525,0,0
2020-03-11,Malawi,-13.254307999999998,34.301525,0,0
2020-03-12,Malawi,-13.254307999999998,34.301525,0,0
2020-03-13,Malawi,-13.254307999999998,34.301525,0,0
2020-03-14,Malawi,-13.254307999999998,34.301525,0,0
2020-03-15,Malawi,-13.254307999999998,34.301525,0,0
2020-03-16,Malawi,-13.254307999999998,34.301525,0,0
2020-03-17,Malawi,-13.254307999999998,34.301525,0,0
2020-03-18,Malawi,-13.254307999999998,34.301525,0,0
2020-03-19,Malawi,-13.254307999999998,34.301525,0,0
2020-03-20,Malawi,-13.254307999999998,34.301525,0,0
2020-03-21,Malawi,-13.254307999999998,34.301525,0,0
2020-03-22,Malawi,-13.254307999999998,34.301525,0,0
2020-03-23,Malawi,-13.254307999999998,34.301525,0,0
2020-03-24,Malawi,-13.254307999999998,34.301525,0,0
2020-03-25,Malawi,-13.254307999999998,34.301525,0,0
2020-03-26,Malawi,-13.254307999999998,34.301525,0,0
2020-03-27,Malawi,-13.254307999999998,34.301525,0,0
2020-03-28,Malawi,-13.254307999999998,34.301525,0,0
2020-03-29,Malawi,-13.254307999999998,34.301525,0,0
2020-03-30,Malawi,-13.254307999999998,34.301525,0,0
2020-03-31,Malawi,-13.254307999999998,34.301525,0,0
2020-04-01,Malawi,-13.254307999999998,34.301525,0,0
2020-04-02,Malawi,-13.254307999999998,34.301525,3,0
2020-04-03,Malawi,-13.254307999999998,34.301525,3,0
2020-04-04,Malawi,-13.254307999999998,34.301525,4,0
2020-04-05,Malawi,-13.254307999999998,34.301525,4,0
2020-04-06,Malawi,-13.254307999999998,34.301525,5,0
2020-04-07,Malawi,-13.254307999999998,34.301525,8,1
2020-01-22,South Sudan,6.877000000000002,31.307,0,0
2020-01-23,South Sudan,6.877000000000002,31.307,0,0
2020-01-24,South Sudan,6.877000000000002,31.307,0,0
2020-01-25,South Sudan,6.877000000000002,31.307,0,0
2020-01-26,South Sudan,6.877000000000002,31.307,0,0
2020-01-27,South Sudan,6.877000000000002,31.307,0,0
2020-01-28,South Sudan,6.877000000000002,31.307,0,0
2020-01-29,South Sudan,6.877000000000002,31.307,0,0
2020-01-30,South Sudan,6.877000000000002,31.307,0,0
2020-01-31,South Sudan,6.877000000000002,31.307,0,0
2020-02-01,South Sudan,6.877000000000002,31.307,0,0
2020-02-02,South Sudan,6.877000000000002,31.307,0,0
2020-02-03,South Sudan,6.877000000000002,31.307,0,0
2020-02-04,South Sudan,6.877000000000002,31.307,0,0
2020-02-05,South Sudan,6.877000000000002,31.307,0,0
2020-02-06,South Sudan,6.877000000000002,31.307,0,0
2020-02-07,South Sudan,6.877000000000002,31.307,0,0
2020-02-08,South Sudan,6.877000000000002,31.307,0,0
2020-02-09,South Sudan,6.877000000000002,31.307,0,0
2020-02-10,South Sudan,6.877000000000002,31.307,0,0
2020-02-11,South Sudan,6.877000000000002,31.307,0,0
2020-02-12,South Sudan,6.877000000000002,31.307,0,0
2020-02-13,South Sudan,6.877000000000002,31.307,0,0
2020-02-14,South Sudan,6.877000000000002,31.307,0,0
2020-02-15,South Sudan,6.877000000000002,31.307,0,0
2020-02-16,South Sudan,6.877000000000002,31.307,0,0
2020-02-17,South Sudan,6.877000000000002,31.307,0,0
2020-02-18,South Sudan,6.877000000000002,31.307,0,0
2020-02-19,South Sudan,6.877000000000002,31.307,0,0
2020-02-20,South Sudan,6.877000000000002,31.307,0,0
2020-02-21,South Sudan,6.877000000000002,31.307,0,0
2020-02-22,South Sudan,6.877000000000002,31.307,0,0
2020-02-23,South Sudan,6.877000000000002,31.307,0,0
2020-02-24,South Sudan,6.877000000000002,31.307,0,0
2020-02-25,South Sudan,6.877000000000002,31.307,0,0
2020-02-26,South Sudan,6.877000000000002,31.307,0,0
2020-02-27,South Sudan,6.877000000000002,31.307,0,0
2020-02-28,South Sudan,6.877000000000002,31.307,0,0
2020-02-29,South Sudan,6.877000000000002,31.307,0,0
2020-03-01,South Sudan,6.877000000000002,31.307,0,0
2020-03-02,South Sudan,6.877000000000002,31.307,0,0
2020-03-03,South Sudan,6.877000000000002,31.307,0,0
2020-03-04,South Sudan,6.877000000000002,31.307,0,0
2020-03-05,South Sudan,6.877000000000002,31.307,0,0
2020-03-06,South Sudan,6.877000000000002,31.307,0,0
2020-03-07,South Sudan,6.877000000000002,31.307,0,0
2020-03-08,South Sudan,6.877000000000002,31.307,0,0
2020-03-09,South Sudan,6.877000000000002,31.307,0,0
2020-03-10,South Sudan,6.877000000000002,31.307,0,0
2020-03-11,South Sudan,6.877000000000002,31.307,0,0
2020-03-12,South Sudan,6.877000000000002,31.307,0,0
2020-03-13,South Sudan,6.877000000000002,31.307,0,0
2020-03-14,South Sudan,6.877000000000002,31.307,0,0
